order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2371,477,582,48,625.88,7121.39,2020-02-26,598 Milwaukee Drive,credit card,processing
2372,88,847,6,767.09,5434.53,2021-05-03,212 Cascade Center,credit card,pending
2373,169,675,60,149.71,3156.41,2021-06-09,014 Ridge Oak Drive,credit card,delivered
2374,989,22,64,638.16,1123.32,2020-09-09,65183 Sheridan Crossing,PayPal,pending
2375,136,705,74,487.2,1901.07,2021-05-08,7740 Becker Point,credit card,delivered
2376,261,278,11,773.78,8380.51,2021-11-26,675 Moulton Road,PayPal,processing
2377,769,696,82,20.82,4153.76,2021-05-06,3488 Kinsman Parkway,credit card,pending
2378,554,136,100,213.17,5074.49,2020-02-26,505 Sycamore Parkway,credit card,pending
2379,988,590,89,53.04,7230.87,2021-05-21,87378 Northridge Hill,PayPal,shipped
2380,724,817,51,293.67,8059.86,2021-05-04,596 Erie Crossing,PayPal,pending
2381,770,386,42,254.34,8319.41,2021-01-07,14012 Dottie Court,credit card,pending
2382,626,424,69,526.73,8142.14,2020-01-24,138 Buhler Pass,Apple Pay,processing
2383,236,145,96,636.26,2923.91,2022-02-10,36 Nobel Park,credit card,shipped
2384,134,723,95,134.35,2653.19,2021-09-23,4385 Loeprich Drive,Apple Pay,delivered
2385,711,196,37,234.41,4307.13,2022-07-04,37 Trailsway Hill,Apple Pay,pending
2386,551,684,14,339.18,8163.67,2022-02-12,6 Mayfield Lane,credit card,pending
2387,39,579,61,838.74,7697.77,2020-05-14,98 Beilfuss Lane,credit card,delivered
2388,453,974,76,873.1,8571.33,2020-11-11,5 Dunning Crossing,Apple Pay,delivered
2389,952,270,84,135.15,9188.31,2020-06-03,0 Ludington Lane,credit card,processing
2390,879,876,63,153.77,2052.73,2021-01-31,1271 Thompson Place,Apple Pay,processing
2391,541,12,23,818.95,1019.45,2020-05-01,997 Mcguire Center,Apple Pay,shipped
2392,285,296,59,397.61,3222.36,2020-05-21,77 Merry Circle,Apple Pay,shipped
2393,642,227,80,195.48,1453.97,2021-01-12,878 Caliangt Pass,credit card,shipped
2394,652,938,52,959.26,6970.43,2021-06-01,0 Kings Center,Apple Pay,processing
2395,538,574,61,730.73,9940.59,2020-12-27,2995 Macpherson Way,PayPal,pending
2396,238,542,71,883.6,3984.37,2022-05-29,6780 Delaware Park,Apple Pay,pending
2397,439,931,43,443.5,8066.22,2021-05-07,187 Thackeray Crossing,PayPal,shipped
2398,265,582,32,904.12,74.57,2021-07-26,83529 Spaight Crossing,PayPal,pending
2399,15,838,99,212.43,4556.69,2021-12-09,5 Meadow Ridge Drive,PayPal,pending
2400,233,150,65,288.67,3102.43,2020-05-25,87 Shelley Trail,Apple Pay,delivered
2401,488,225,85,395.62,7156.49,2020-10-12,05846 Knutson Avenue,PayPal,pending
2402,405,195,15,647.29,7057.8,2022-07-14,08 Homewood Park,PayPal,processing
2403,945,132,47,946.83,8064.17,2022-10-08,54 Ramsey Alley,PayPal,shipped
2404,420,478,82,401.1,9467.36,2021-12-05,335 Kipling Trail,Apple Pay,processing
2405,27,70,48,941.07,7849.69,2020-03-15,82729 Westend Parkway,credit card,processing
2406,547,957,21,560.23,5745.86,2022-07-23,1692 Transport Circle,credit card,delivered
2407,742,2,37,397.01,8969.53,2022-07-26,8 Merrick Parkway,PayPal,shipped
2408,528,90,84,805.56,6369.69,2020-04-04,9 Westridge Park,credit card,processing
2409,66,511,15,285.73,2646.01,2021-09-14,9670 Ohio Plaza,PayPal,pending
2410,74,801,78,883.82,915.22,2021-07-03,66 Red Cloud Terrace,Apple Pay,delivered
2411,979,853,49,944.78,755.26,2021-06-08,627 Beilfuss Point,Apple Pay,delivered
2412,261,57,66,764.92,8688.44,2022-03-06,3 Division Alley,credit card,delivered
2413,489,584,18,906.62,2995.65,2021-01-29,38220 Packers Plaza,Apple Pay,pending
2414,598,538,91,57.07,9079.33,2021-07-05,84119 Almo Way,credit card,pending
2415,485,76,79,697.87,4639.04,2021-03-23,56859 Atwood Street,credit card,delivered
2416,20,78,23,289.17,5343.25,2021-06-30,18 Forest Way,PayPal,delivered
2417,704,172,6,231.08,5798.04,2020-12-25,600 Meadow Valley Trail,credit card,shipped
2418,902,203,75,799.91,5048.9,2021-09-13,47 Havey Center,credit card,pending
2419,268,746,24,983.42,5484.48,2022-12-16,099 Northwestern Pass,Apple Pay,pending
2420,258,580,89,231.77,1191.49,2022-07-28,2 Village Crossing,Apple Pay,delivered
2421,824,125,17,687.33,240.1,2022-01-17,5 Hayes Circle,Apple Pay,shipped
2422,601,87,100,2.44,3583.96,2022-06-05,4 Claremont Way,PayPal,pending
2423,951,929,97,231.87,2343.95,2022-04-11,502 Jackson Hill,Apple Pay,pending
2424,333,533,39,944.54,308.92,2022-02-16,44 Schlimgen Avenue,Apple Pay,delivered
2425,65,148,6,594.75,3581.18,2020-09-10,66 Dennis Junction,Apple Pay,shipped
2426,990,512,64,592.78,1633.73,2021-08-11,1921 Jenna Point,PayPal,pending
2427,384,877,30,929.38,2211.36,2020-11-27,200 Colorado Terrace,credit card,processing
2428,2,133,78,437.37,2169.12,2020-06-30,78198 Stuart Junction,credit card,delivered
2429,215,738,19,45.31,7672.68,2021-11-28,6 Arizona Lane,credit card,shipped
2430,141,247,68,88.24,2572.42,2022-07-13,6815 Messerschmidt Parkway,credit card,delivered
2431,686,813,20,101.63,3953.19,2020-01-18,7 Manitowish Park,credit card,delivered
2432,23,898,59,884.49,3336.88,2022-04-19,69 Northridge Junction,Apple Pay,pending
2433,469,598,62,280.78,623.79,2020-12-01,30164 Menomonie Court,credit card,pending
2434,502,332,86,79.33,4278.46,2021-12-30,92 Pennsylvania Lane,PayPal,shipped
2435,816,613,21,911.5,369.63,2020-11-08,36 Hooker Court,Apple Pay,delivered
2436,245,904,54,914.54,3833.46,2020-04-01,8 Hanson Road,Apple Pay,delivered
2437,112,337,34,172.31,9584.42,2022-09-28,9213 Dunning Trail,Apple Pay,processing
2438,871,758,91,112.06,7595.59,2020-02-05,19381 Boyd Circle,PayPal,processing
2439,609,893,41,664.26,8172.04,2021-12-20,64 8th Street,PayPal,processing
2440,706,121,93,197.07,2962.03,2022-05-16,4722 Erie Drive,PayPal,processing
2441,146,481,51,122.55,6544.69,2020-07-29,35393 Knutson Street,Apple Pay,processing
2442,933,885,99,207.43,8796.1,2021-03-04,03 Bellgrove Circle,PayPal,delivered
2443,808,363,58,646.52,3282.54,2021-12-08,2159 Delladonna Pass,PayPal,shipped
2444,984,98,77,660.63,2784.48,2020-07-01,6 Moulton Lane,credit card,processing
2445,991,100,41,377.82,7985.71,2021-03-26,48572 Transport Drive,Apple Pay,pending
2446,451,739,98,247.18,2502.43,2020-05-04,2903 Hovde Trail,credit card,shipped
2447,846,223,60,50.89,5132.3,2021-09-16,8 Eastlawn Pass,Apple Pay,shipped
2448,78,854,30,424.52,3807.39,2020-03-31,1 Killdeer Alley,PayPal,pending
2449,746,882,40,363.33,2212.18,2021-09-09,76 Hoepker Alley,PayPal,delivered
2450,682,768,61,730.54,5840.69,2020-09-23,16 Golf View Court,PayPal,shipped
2451,866,619,27,787.03,4448.47,2021-11-30,4034 Lindbergh Alley,credit card,delivered
2452,37,452,61,412.7,42.14,2022-10-10,6 Londonderry Hill,Apple Pay,processing
2453,517,796,40,841.3,3063.78,2020-02-03,18 Morning Place,credit card,processing
2454,493,673,82,143.23,2129.91,2021-02-15,147 Fordem Parkway,Apple Pay,processing
2455,421,592,28,247.49,803.87,2020-01-25,785 Magdeline Crossing,PayPal,processing
2456,271,759,9,247.46,5895.32,2020-09-24,02052 East Trail,Apple Pay,shipped
2457,772,891,95,415.53,1994.48,2021-07-28,0 Washington Alley,credit card,delivered
2458,278,557,19,918.51,7539.13,2020-04-01,087 Armistice Crossing,credit card,pending
2459,446,309,17,980.94,6115.36,2021-02-11,1 Elka Point,PayPal,processing
2460,419,955,76,253.18,8958.3,2020-10-09,6448 Dunning Junction,credit card,processing
2461,47,934,69,578.71,1344.58,2022-05-17,0964 Alpine Drive,PayPal,pending
2462,368,331,50,726.48,4160.57,2021-01-27,85 Village Place,PayPal,delivered
2463,279,464,97,33.73,9429.46,2022-11-22,60 Jackson Street,Apple Pay,pending
2464,700,484,69,110.22,4796.16,2022-10-19,36 Hauk Crossing,PayPal,pending
2465,574,31,12,45.66,3634.77,2021-10-07,97 Rigney Crossing,Apple Pay,delivered
2466,456,640,9,117.07,9011.1,2021-04-18,20 Pierstorff Hill,Apple Pay,processing
2467,668,647,48,993.43,2887.32,2022-05-18,9 Grasskamp Parkway,Apple Pay,processing
2468,722,524,51,661.65,6166.71,2020-12-21,30 Anzinger Alley,Apple Pay,pending
2469,878,149,30,911.31,4107.22,2020-02-28,810 Schmedeman Court,Apple Pay,shipped
2470,84,513,89,665.73,2499.24,2020-12-22,522 Bultman Point,credit card,shipped
2471,17,617,47,577.75,685.6,2021-03-31,0 Union Lane,PayPal,pending
2472,987,526,97,422.73,9272.1,2021-02-21,3692 Larry Point,PayPal,shipped
2473,95,984,29,229.01,5556.76,2020-05-17,540 Menomonie Circle,PayPal,delivered
2474,683,433,30,315.24,6653.15,2022-08-24,35330 Graedel Court,credit card,pending
2475,947,50,75,259.18,804.15,2021-07-18,986 Cherokee Alley,PayPal,shipped
2476,649,692,49,495.57,7500.61,2020-05-24,677 Northland Way,Apple Pay,processing
2477,430,670,61,593.45,9557.98,2022-04-21,315 Fair Oaks Pass,credit card,delivered
2478,501,141,26,958.27,2037.34,2022-09-29,4630 Darwin Hill,PayPal,processing
2479,305,237,30,252.88,1921.83,2022-03-01,3852 Waxwing Trail,Apple Pay,pending
2480,356,161,76,738.6,4341.9,2020-08-25,34 Glacier Hill Way,credit card,shipped
2481,32,880,13,664.59,1574.7,2020-12-10,11 Esker Way,PayPal,delivered
2482,687,823,37,889.65,2722.61,2022-10-17,4489 Prairieview Street,PayPal,processing
2483,171,101,91,500.27,8126.07,2021-08-12,6 Ronald Regan Lane,Apple Pay,shipped
2484,887,600,56,752.16,3483.97,2021-09-06,47 Hagan Point,PayPal,shipped
2485,310,445,17,450.39,8279.89,2022-09-30,12 Sage Junction,credit card,processing
2486,726,110,36,969.73,780.63,2020-03-06,5 Erie Street,Apple Pay,delivered
2487,839,9,81,320.62,5436.5,2022-04-19,733 Center Junction,credit card,processing
2488,187,18,23,763.71,6144.35,2021-02-25,6 Maywood Hill,credit card,delivered
2489,103,93,29,474.19,7107.42,2021-08-28,12465 Carioca Street,PayPal,processing
2490,674,260,71,29.37,6911.56,2021-03-14,88020 Summer Ridge Drive,PayPal,pending
2491,677,648,11,718.49,1187.07,2021-02-15,7 Browning Drive,credit card,processing
2492,287,800,25,85.52,5225.05,2021-05-13,075 Anniversary Street,Apple Pay,processing
2493,375,64,89,567.7,7392.57,2021-02-24,613 Sunnyside Trail,credit card,processing
2494,343,72,33,358.74,308.6,2020-03-26,1 Scoville Terrace,credit card,delivered
2495,868,420,94,385.61,9142.29,2022-01-31,0347 Elmside Circle,PayPal,processing
2496,272,267,41,997.0,886.07,2020-03-21,65674 Barnett Center,Apple Pay,shipped
2497,786,895,88,810.88,2844.26,2022-11-29,2 Laurel Park,credit card,processing
2498,583,52,23,623.53,2175.81,2021-06-09,32 Almo Drive,Apple Pay,delivered
2499,422,917,56,617.18,7449.94,2020-03-05,46032 Mallory Alley,credit card,processing
2500,270,811,72,493.41,2865.34,2022-11-18,39 Grover Lane,PayPal,delivered
2501,387,86,4,401.02,3245.25,2022-02-01,8765 Wayridge Road,credit card,pending
2502,117,119,31,456.56,4286.9,2021-12-01,0 Fuller Drive,PayPal,pending
2503,284,766,47,147.44,4605.93,2021-04-10,7 Pankratz Park,credit card,pending
2504,431,879,100,741.69,4837.05,2020-09-27,367 Larry Terrace,Apple Pay,pending
2505,132,510,3,709.96,1248.6,2021-06-07,7 Melvin Court,Apple Pay,delivered
2506,342,201,54,515.67,1912.68,2022-01-23,493 Harper Alley,Apple Pay,shipped
2507,184,376,4,804.37,8478.51,2022-08-17,9 Thackeray Junction,credit card,processing
2508,411,326,40,171.23,8700.69,2020-02-07,4 Continental Circle,PayPal,pending
2509,214,274,47,137.46,8445.43,2021-04-30,57273 Milwaukee Alley,credit card,shipped
2510,161,239,34,954.77,1777.43,2020-10-28,062 Buhler Road,Apple Pay,delivered
2511,42,25,43,132.18,3483.01,2020-12-04,8 Alpine Road,Apple Pay,pending
2512,673,143,82,499.47,5154.38,2021-12-01,836 Schlimgen Junction,Apple Pay,processing
2513,221,558,45,127.79,4905.56,2021-08-22,3 Northport Pass,credit card,delivered
2514,322,315,57,931.04,9289.41,2022-09-13,75 Forest Run Road,credit card,pending
2515,925,208,13,119.45,8766.18,2020-12-26,004 Fisk Crossing,PayPal,pending
2516,7,666,88,192.91,8625.39,2022-05-24,2 Maywood Circle,PayPal,shipped
2517,972,416,17,55.62,381.97,2022-09-10,00878 3rd Park,credit card,processing
2518,830,338,42,987.4,3234.32,2021-04-13,1 Marcy Circle,Apple Pay,shipped
2519,40,999,100,520.88,4735.76,2021-12-12,1706 Porter Drive,PayPal,pending
2520,370,250,83,998.83,2999.1,2021-12-10,1 Cambridge Lane,Apple Pay,delivered
2521,729,460,33,457.23,996.22,2020-09-09,89 Corry Street,Apple Pay,delivered
2522,407,900,46,960.41,5695.12,2020-09-19,5 Raven Trail,Apple Pay,delivered
2523,523,864,1,403.11,1919.9,2020-05-30,5 Calypso Avenue,credit card,pending
2524,416,596,7,590.04,2163.83,2020-09-13,86154 Kingsford Junction,PayPal,pending
2525,667,637,95,22.59,1825.07,2020-04-25,9 Comanche Way,credit card,shipped
2526,234,699,91,400.65,3438.16,2020-05-04,912 Mosinee Road,credit card,pending
2527,623,902,96,765.74,9248.42,2020-05-05,9 Pankratz Parkway,PayPal,processing
2528,364,843,62,184.07,5076.26,2022-10-01,66 Golf View Plaza,credit card,shipped
2529,335,751,17,455.83,9517.23,2022-09-20,49478 Melody Circle,PayPal,pending
2530,820,972,98,463.16,8603.13,2021-06-24,7314 Stang Junction,credit card,pending
2531,511,611,58,320.99,9735.06,2020-12-21,68 Harbort Circle,PayPal,pending
2532,612,820,50,480.63,8212.1,2020-02-02,4279 Banding Crossing,credit card,shipped
2533,434,224,36,213.0,4129.52,2020-05-26,95986 Green Circle,PayPal,shipped
2534,346,779,7,823.0,6558.06,2021-11-04,051 Stang Point,Apple Pay,shipped
2535,54,94,46,551.7,4564.88,2020-08-03,81939 Fisk Trail,PayPal,shipped
2536,388,285,41,291.91,7391.29,2021-04-23,85685 Forest Road,credit card,processing
2537,638,830,35,86.8,7955.28,2021-08-17,478 Westend Terrace,Apple Pay,pending
2538,228,795,91,242.57,5969.96,2020-10-10,56 Mayfield Park,credit card,pending
2539,714,672,88,202.8,9802.06,2020-02-29,7 Welch Hill,PayPal,delivered
2540,433,368,55,414.37,2181.49,2022-11-23,87 Sunnyside Hill,credit card,shipped
2541,319,665,98,45.23,2374.23,2022-08-21,833 Reinke Place,credit card,pending
2542,915,417,99,106.28,9468.02,2021-01-10,72528 Washington Junction,credit card,pending
2543,243,698,85,699.39,3405.41,2020-08-28,8117 Westend Alley,PayPal,pending
2544,968,883,94,814.06,5867.18,2021-11-09,1873 John Wall Drive,PayPal,pending
2545,797,463,73,730.07,9126.17,2021-03-03,63236 Buell Trail,credit card,delivered
2546,273,708,26,998.22,9200.36,2022-09-10,87631 Oriole Trail,Apple Pay,delivered
2547,457,953,29,385.02,7783.98,2022-02-12,4109 Susan Way,PayPal,processing
2548,569,959,73,312.44,7292.17,2021-02-20,081 Bartillon Hill,Apple Pay,shipped
2549,380,754,48,40.03,2225.15,2022-10-02,7253 Texas Center,PayPal,processing
2550,395,434,33,77.3,1957.5,2022-11-16,544 Merrick Court,credit card,shipped
2551,252,107,19,554.41,543.14,2021-10-03,572 Stephen Hill,PayPal,delivered
2552,903,991,68,766.11,8232.64,2020-04-23,0007 Fallview Lane,credit card,pending
2553,819,410,15,0.59,1526.66,2020-06-12,55679 Barnett Road,PayPal,shipped
2554,460,958,72,411.52,3533.18,2021-02-18,37094 Blackbird Plaza,Apple Pay,processing
2555,153,886,27,731.89,4530.43,2022-12-26,08258 Sommers Way,PayPal,delivered
2556,198,781,93,331.26,6737.03,2022-09-11,0460 Ruskin Terrace,Apple Pay,processing
2557,180,821,86,741.34,9903.04,2022-06-22,25 Burning Wood Circle,credit card,shipped
2558,980,323,86,972.32,9856.08,2021-12-01,54 Petterle Alley,PayPal,processing
2559,194,406,41,172.19,7865.18,2020-09-23,830 Browning Parkway,credit card,shipped
2560,690,81,17,869.41,1604.35,2022-07-06,59448 Bayside Street,credit card,processing
2561,99,272,76,655.75,6447.9,2021-09-07,1 Troy Avenue,Apple Pay,shipped
2562,678,38,82,542.85,4978.26,2020-07-05,8219 Calypso Circle,PayPal,processing
2563,406,374,38,710.29,9532.24,2020-09-04,54805 Arapahoe Terrace,PayPal,processing
2564,506,27,82,181.03,4476.29,2022-08-22,4 Towne Junction,Apple Pay,pending
2565,717,847,38,926.71,7293.19,2020-05-11,5 Anniversary Street,Apple Pay,pending
2566,468,343,36,584.68,2861.09,2022-12-27,7335 Sutherland Center,PayPal,pending
2567,749,935,46,352.87,7259.02,2020-01-02,4398 Debra Road,Apple Pay,processing
2568,393,703,3,382.05,3537.97,2022-02-11,85249 Pepper Wood Terrace,credit card,shipped
2569,921,896,79,470.55,5950.78,2020-06-22,2 Fordem Lane,credit card,processing
2570,144,435,71,248.3,6670.14,2021-07-03,0 Rusk Point,PayPal,shipped
2571,526,273,4,111.95,272.51,2021-09-28,572 Fair Oaks Park,PayPal,pending
2572,946,803,39,584.57,8576.76,2020-10-05,6 Straubel Court,PayPal,processing
2573,942,360,16,754.56,3632.61,2021-12-01,13542 Del Mar Pass,Apple Pay,pending
2574,145,866,95,314.11,4581.85,2022-04-02,021 Banding Trail,credit card,pending
2575,993,276,7,181.75,1197.72,2020-07-04,1 Fairview Pass,Apple Pay,processing
2576,675,83,88,540.8,761.87,2022-08-06,775 Sherman Trail,Apple Pay,pending
2577,940,799,37,894.21,8201.39,2021-04-21,3633 Summer Ridge Terrace,credit card,delivered
2578,545,168,19,294.5,155.57,2022-04-27,6 Prentice Plaza,Apple Pay,shipped
2579,567,138,54,876.81,7571.27,2021-02-25,8583 Stone Corner Point,Apple Pay,shipped
2580,594,922,57,15.47,9396.9,2020-02-02,12301 Washington Junction,credit card,processing
2581,636,468,99,342.14,3804.63,2021-09-22,64755 Di Loreto Lane,Apple Pay,delivered
2582,445,222,88,917.15,6592.88,2021-08-06,011 Hudson Junction,PayPal,shipped
2583,585,58,70,531.48,1251.73,2021-05-16,8649 Meadow Vale Center,PayPal,shipped
2584,276,391,37,187.34,3577.02,2022-05-02,7362 Bowman Court,Apple Pay,processing
2585,193,849,14,977.05,5315.71,2022-06-30,1571 Loeprich Place,PayPal,processing
2586,376,649,38,412.49,5360.9,2020-12-28,1 Di Loreto Parkway,credit card,shipped
2587,648,482,89,848.45,872.65,2022-05-13,1135 Monica Way,credit card,pending
2588,840,520,6,713.33,4959.93,2022-09-25,71333 Farmco Plaza,Apple Pay,delivered
2589,809,202,87,724.49,5191.24,2020-01-30,12960 Fairview Junction,PayPal,shipped
2590,82,209,23,935.3,5714.89,2020-05-24,15 Michigan Junction,PayPal,processing
2591,256,650,38,443.77,4421.65,2021-02-18,5956 Menomonie Parkway,credit card,pending
2592,761,585,54,147.16,5359.53,2021-07-15,82659 Sauthoff Avenue,credit card,processing
2593,400,472,2,594.84,5076.32,2022-12-09,821 Prairieview Court,credit card,processing
2594,190,910,31,562.11,9484.78,2021-12-17,60961 Hagan Point,Apple Pay,shipped
2595,937,630,95,921.79,442.33,2021-10-20,5 Sachs Point,credit card,processing
2596,600,587,96,291.97,6065.72,2022-11-17,2 Harbort Point,PayPal,delivered
2597,663,3,12,54.43,387.11,2022-07-26,45667 Atwood Lane,PayPal,pending
2598,413,20,39,97.9,9305.38,2020-01-04,657 Schiller Parkway,credit card,processing
2599,685,977,33,361.9,5729.85,2021-10-09,4941 Erie Alley,PayPal,shipped
2600,507,438,81,214.41,9275.23,2020-04-15,12 Morningstar Avenue,Apple Pay,processing
2601,568,257,30,843.75,111.88,2020-02-13,429 Lunder Place,PayPal,shipped
2602,260,440,53,438.65,6711.9,2020-12-16,9 Florence Parkway,credit card,processing
2603,458,831,36,57.07,4508.32,2021-07-04,6777 Esker Alley,credit card,shipped
2604,140,566,61,253.89,2213.9,2020-07-07,8 Elka Junction,PayPal,processing
2605,768,516,24,198.65,578.88,2020-04-05,603 Loftsgordon Lane,credit card,processing
2606,634,364,94,610.45,4885.41,2020-01-07,6307 Dryden Alley,credit card,pending
2607,444,639,87,992.97,4017.35,2021-07-25,6 Raven Parkway,credit card,pending
2608,767,775,38,61.42,5728.31,2022-12-23,6038 Mayfield Way,Apple Pay,processing
2609,158,167,8,452.57,1577.46,2020-09-23,07 Oriole Crossing,PayPal,processing
2610,113,347,99,932.94,6030.38,2021-09-08,095 Northridge Terrace,Apple Pay,pending
2611,592,889,86,718.02,3420.03,2022-09-24,26678 Buell Circle,Apple Pay,shipped
2612,891,118,71,433.78,9050.54,2021-03-31,4719 Commercial Road,Apple Pay,processing
2613,995,763,79,704.93,6978.09,2021-03-05,6983 Twin Pines Park,credit card,shipped
2614,941,213,9,878.46,3622.29,2020-12-12,13029 Ilene Trail,credit card,delivered
2615,332,65,59,490.77,8798.63,2021-02-18,3182 Rowland Avenue,Apple Pay,processing
2616,496,14,98,264.82,8054.14,2021-11-11,46 American Ash Parkway,Apple Pay,shipped
2617,929,124,51,186.55,1578.7,2020-04-26,5 Reindahl Way,credit card,delivered
2618,31,408,28,192.86,7282.65,2022-07-06,1519 Karstens Alley,Apple Pay,processing
2619,814,946,87,558.26,4554.49,2020-07-23,1947 Cambridge Place,PayPal,pending
2620,414,146,7,330.23,9005.92,2022-01-02,330 Karstens Drive,credit card,pending
2621,477,454,95,191.59,9968.05,2021-04-06,1612 5th Crossing,Apple Pay,delivered
2622,930,707,16,915.24,8600.0,2020-02-24,4 5th Drive,credit card,pending
2623,378,42,49,462.07,236.1,2020-09-22,8 6th Circle,credit card,delivered
2624,582,447,72,501.27,7998.1,2022-01-22,71 Loomis Plaza,PayPal,processing
2625,853,37,39,385.93,2923.8,2021-11-06,124 Packers Hill,PayPal,pending
2626,548,492,80,247.02,5930.5,2020-06-25,4342 Sherman Court,Apple Pay,delivered
2627,188,164,62,801.78,3616.06,2022-07-09,3 Ridge Oak Parkway,credit card,processing
2628,552,197,74,775.86,2843.27,2022-04-03,54 Prairieview Plaza,Apple Pay,pending
2629,877,302,36,491.98,1746.39,2020-01-16,619 Donald Parkway,Apple Pay,pending
2630,692,415,66,888.56,8702.83,2021-10-17,10966 Northview Crossing,Apple Pay,processing
2631,967,846,10,512.0,5316.77,2021-01-28,830 Maple Wood Crossing,PayPal,processing
2632,909,947,78,191.49,7350.55,2022-01-06,8527 Bartelt Place,credit card,pending
2633,912,597,8,824.48,9302.16,2020-01-21,80 Hermina Junction,PayPal,delivered
2634,462,518,43,218.3,9025.95,2021-10-21,18329 Vera Pass,PayPal,delivered
2635,92,848,61,36.02,7562.13,2022-12-10,97582 Lotheville Terrace,Apple Pay,pending
2636,835,794,66,118.91,1590.36,2020-04-15,3469 Main Crossing,PayPal,delivered
2637,604,8,35,284.68,2740.48,2022-05-02,5098 Vermont Crossing,PayPal,delivered
2638,580,498,4,639.76,6753.53,2021-11-07,875 Logan Court,credit card,shipped
2639,927,543,35,294.82,4352.34,2021-04-06,44 Forest Avenue,Apple Pay,delivered
2640,367,427,43,631.89,7046.19,2020-09-16,07 Florence Pass,Apple Pay,delivered
2641,977,862,61,232.89,842.83,2021-03-24,528 Clyde Gallagher Road,credit card,delivered
2642,372,501,50,68.5,1375.57,2020-07-13,4247 Surrey Plaza,Apple Pay,processing
2643,881,576,30,832.51,8128.64,2020-04-09,41380 Montana Avenue,credit card,processing
2644,399,387,94,244.77,4488.02,2022-09-28,7 Ruskin Street,credit card,pending
2645,87,980,11,904.58,6031.04,2020-12-26,77 Warbler Center,Apple Pay,delivered
2646,693,154,43,896.05,6331.31,2020-01-19,206 Village Parkway,credit card,shipped
2647,791,807,52,648.33,579.05,2021-03-16,5 Carberry Avenue,PayPal,processing
2648,732,462,74,416.11,4770.26,2021-01-15,35 New Castle Road,Apple Pay,shipped
2649,784,859,97,401.78,3652.57,2022-07-18,186 Rockefeller Circle,PayPal,pending
2650,281,179,18,117.98,4925.35,2020-01-30,211 Warbler Plaza,credit card,shipped
2651,800,602,69,77.77,5427.06,2022-03-25,1991 Lerdahl Place,credit card,pending
2652,710,503,96,232.59,9450.16,2022-09-21,2 Carioca Plaza,credit card,shipped
2653,151,561,68,863.05,2251.77,2021-05-03,0 Glacier Hill Court,Apple Pay,shipped
2654,735,615,4,571.2,4288.1,2021-05-27,20 Del Sol Park,PayPal,pending
2655,818,251,51,179.27,4218.49,2021-06-10,7 Scott Drive,credit card,pending
2656,402,340,63,153.58,7281.79,2021-06-12,9 Killdeer Avenue,PayPal,processing
2657,514,603,9,42.68,6768.34,2022-02-01,23 Chinook Plaza,credit card,pending
2658,899,252,21,579.89,2648.14,2021-09-14,592 Drewry Pass,credit card,pending
2659,81,210,6,654.25,71.86,2020-06-14,04 Porter Point,credit card,delivered
2660,216,601,1,360.77,217.0,2020-10-29,22092 Fairfield Crossing,PayPal,pending
2661,186,129,61,178.46,5989.13,2022-09-12,448 Lukken Hill,PayPal,shipped
2662,829,545,91,701.01,897.7,2020-06-24,3420 Brickson Park Junction,credit card,delivered
2663,385,32,11,741.9,4863.01,2021-11-07,8911 Browning Lane,Apple Pay,pending
2664,986,313,78,749.89,9014.08,2021-05-12,70425 Springview Point,Apple Pay,delivered
2665,793,644,54,965.39,9933.98,2020-10-01,475 Pierstorff Drive,Apple Pay,delivered
2666,943,431,92,773.83,5164.65,2020-12-23,72 Old Gate Lane,PayPal,shipped
2667,798,875,4,178.68,2340.87,2022-06-20,51831 Holy Cross Avenue,PayPal,delivered
2668,627,925,80,490.74,6339.23,2021-11-02,18 Forest Dale Court,PayPal,pending
2669,441,311,2,51.77,201.54,2021-08-15,5814 Gale Place,PayPal,processing
2670,43,499,41,262.13,3653.37,2022-11-18,6475 Division Park,PayPal,pending
2671,56,23,91,812.92,4205.98,2020-02-02,1 Declaration Center,Apple Pay,pending
2672,326,657,44,330.75,6381.05,2022-06-25,72065 Service Terrace,Apple Pay,processing
2673,721,788,41,718.07,2754.1,2022-04-25,380 Grayhawk Crossing,Apple Pay,shipped
2674,615,632,37,672.85,4996.47,2022-04-09,93837 Calypso Junction,PayPal,shipped
2675,478,514,28,857.1,4451.35,2022-03-04,1547 Golden Leaf Trail,PayPal,shipped
2676,397,988,22,291.72,6218.94,2020-05-21,1 Lakewood Court,PayPal,delivered
2677,128,487,45,527.96,32.79,2022-12-24,30617 Steensland Parkway,credit card,delivered
2678,51,693,34,176.02,5752.57,2021-09-13,7368 Forest Park,Apple Pay,processing
2679,907,535,61,519.05,3990.45,2020-11-06,065 Dahle Trail,credit card,delivered
2680,68,429,92,336.13,6040.12,2021-11-15,1 Judy Alley,credit card,pending
2681,763,570,27,444.76,4721.72,2022-03-18,6646 Bowman Crossing,PayPal,processing
2682,796,994,22,131.83,983.43,2022-03-19,09 Bowman Pass,credit card,pending
2683,76,550,47,261.75,4827.13,2021-06-25,23410 Scoville Place,credit card,delivered
2684,562,629,46,586.31,7473.99,2022-09-16,331 Jenna Trail,PayPal,pending
2685,738,69,58,603.32,4701.26,2021-09-28,2 Atwood Trail,PayPal,delivered
2686,239,979,16,688.78,3113.11,2022-11-29,3387 Almo Way,credit card,shipped
